"Time (sec.)"	"Cycles"	"P1"
57.025476000	57025476	237.000000000
57.091012000	57091012	217.000000000
57.156548000	57156548	191.000000000
57.222100000	57222100	127.000000000
57.287652000	57287652	63.000000000
57.353188000	57353188	37.000000000
57.418740000	57418740	17.000000000
57.483835000	57483835	0.000000000
57.549811000	57549811	17.000000000
57.615331000	57615331	37.000000000
57.680867000	57680867	63.000000000
57.746389000	57746389	127.000000000
57.811907000	57811907	191.000000000
57.877443000	57877443	217.000000000
57.942979000	57942979	237.000000000
58.008515000	58008515	255.000000000
58.074051000	58074051	237.000000000
58.139587000	58139587	217.000000000
58.205123000	58205123	191.000000000
58.270675000	58270675	127.000000000
58.336227000	58336227	63.000000000
58.401763000	58401763	37.000000000
58.467315000	58467315	17.000000000
58.532410000	58532410	0.000000000
58.598388000	58598388	17.000000000
58.663908000	58663908	37.000000000
58.729444000	58729444	63.000000000
58.794966000	58794966	127.000000000
58.860484000	58860484	191.000000000
58.926020000	58926020	217.000000000
58.991556000	58991556	237.000000000
59.057092000	59057092	255.000000000
59.122628000	59122628	237.000000000
59.188164000	59188164	217.000000000
59.253700000	59253700	191.000000000
59.319252000	59319252	127.000000000
59.384804000	59384804	63.000000000
59.450340000	59450340	37.000000000
59.515892000	59515892	17.000000000
59.580987000	59580987	0.000000000
59.646963000	59646963	17.000000000
59.712483000	59712483	37.000000000
59.778019000	59778019	63.000000000
59.843541000	59843541	127.000000000
59.909059000	59909059	191.000000000
59.974595000	59974595	217.000000000
60.040131000	60040131	237.000000000
60.105667000	60105667	255.000000000
60.171203000	60171203	237.000000000
60.236739000	60236739	217.000000000
60.302275000	60302275	191.000000000
60.367827000	60367827	127.000000000
60.433379000	60433379	63.000000000
60.498915000	60498915	37.000000000
60.564467000	60564467	17.000000000
60.629562000	60629562	0.000000000
60.695540000	60695540	17.000000000
60.761060000	60761060	37.000000000
60.826596000	60826596	63.000000000
60.892118000	60892118	127.000000000
60.957636000	60957636	191.000000000
61.023172000	61023172	217.000000000
61.088708000	61088708	237.000000000
61.154244000	61154244	255.000000000
61.219780000	61219780	237.000000000
61.285316000	61285316	217.000000000
61.350852000	61350852	191.000000000
61.416404000	61416404	127.000000000
61.481956000	61481956	63.000000000
61.547492000	61547492	37.000000000
61.613044000	61613044	17.000000000
61.678139000	61678139	0.000000000
61.744115000	61744115	17.000000000
61.809635000	61809635	37.000000000
61.875171000	61875171	63.000000000
61.940693000	61940693	127.000000000
62.006211000	62006211	191.000000000
62.071747000	62071747	217.000000000
62.137283000	62137283	237.000000000
62.202819000	62202819	255.000000000
62.268355000	62268355	237.000000000
62.333891000	62333891	217.000000000
62.399427000	62399427	191.000000000
62.464979000	62464979	127.000000000
62.530531000	62530531	63.000000000
62.596067000	62596067	37.000000000
62.661619000	62661619	17.000000000
62.726714000	62726714	0.000000000
62.792692000	62792692	17.000000000
62.858212000	62858212	37.000000000
62.923748000	62923748	63.000000000
62.989270000	62989270	127.000000000
63.054788000	63054788	191.000000000
63.120324000	63120324	217.000000000
63.185860000	63185860	237.000000000
63.251396000	63251396	255.000000000
63.316932000	63316932	237.000000000
63.382468000	63382468	217.000000000
63.448004000	63448004	191.000000000
63.513556000	63513556	127.000000000
63.579108000	63579108	63.000000000
63.644644000	63644644	37.000000000
63.710196000	63710196	17.000000000
63.775291000	63775291	0.000000000
63.841267000	63841267	17.000000000
63.906787000	63906787	37.000000000
63.972323000	63972323	63.000000000
64.037845000	64037845	127.000000000
64.103363000	64103363	191.000000000
64.168899000	64168899	217.000000000
64.234435000	64234435	237.000000000
64.299971000	64299971	255.000000000
64.365507000	64365507	237.000000000
64.431043000	64431043	217.000000000
64.496579000	64496579	191.000000000
64.562131000	64562131	127.000000000
64.627683000	64627683	63.000000000
64.693219000	64693219	37.000000000
64.758771000	64758771	17.000000000
64.823866000	64823866	0.000000000
64.889844000	64889844	17.000000000
64.955364000	64955364	37.000000000
65.020900000	65020900	63.000000000
65.086422000	65086422	127.000000000
65.151940000	65151940	191.000000000
65.217476000	65217476	217.000000000
65.283012000	65283012	237.000000000
65.348548000	65348548	255.000000000
65.414084000	65414084	237.000000000
65.479620000	65479620	217.000000000
65.545156000	65545156	191.000000000
65.610708000	65610708	127.000000000
65.676260000	65676260	63.000000000
65.741796000	65741796	37.000000000
65.807348000	65807348	17.000000000
65.872443000	65872443	0.000000000
65.938419000	65938419	17.000000000
66.003939000	66003939	37.000000000
66.069475000	66069475	63.000000000
66.134997000	66134997	127.000000000
66.200515000	66200515	191.000000000
66.266051000	66266051	217.000000000
66.331587000	66331587	237.000000000
66.397123000	66397123	255.000000000
66.462659000	66462659	237.000000000
66.528195000	66528195	217.000000000
66.593731000	66593731	191.000000000
66.659283000	66659283	127.000000000
66.724835000	66724835	63.000000000
66.790371000	66790371	37.000000000
66.855923000	66855923	17.000000000
66.921018000	66921018	0.000000000
66.986996000	66986996	17.000000000
67.052516000	67052516	37.000000000
67.118052000	67118052	63.000000000
67.183574000	67183574	127.000000000
67.249092000	67249092	191.000000000
67.314628000	67314628	217.000000000
67.380164000	67380164	237.000000000
67.445700000	67445700	255.000000000
67.511236000	67511236	237.000000000
67.576772000	67576772	217.000000000
67.642308000	67642308	191.000000000
67.707860000	67707860	127.000000000
67.773412000	67773412	63.000000000
67.838948000	67838948	37.000000000
67.904500000	67904500	17.000000000
67.969595000	67969595	0.000000000
68.035571000	68035571	17.000000000
68.101091000	68101091	37.000000000
68.166627000	68166627	63.000000000
68.232149000	68232149	127.000000000
68.297667000	68297667	191.000000000
68.363203000	68363203	217.000000000
68.428739000	68428739	237.000000000
68.494275000	68494275	255.000000000
68.559811000	68559811	237.000000000
68.625347000	68625347	217.000000000
68.690883000	68690883	191.000000000
68.756435000	68756435	127.000000000
68.821987000	68821987	63.000000000
68.887523000	68887523	37.000000000
68.953075000	68953075	17.000000000
69.018170000	69018170	0.000000000
69.084148000	69084148	17.000000000
69.149668000	69149668	37.000000000
69.215204000	69215204	63.000000000
69.280726000	69280726	127.000000000
69.346244000	69346244	191.000000000
69.411780000	69411780	217.000000000
69.477316000	69477316	237.000000000
69.542852000	69542852	255.000000000
69.608388000	69608388	237.000000000
69.673924000	69673924	217.000000000
69.739460000	69739460	191.000000000
69.805012000	69805012	127.000000000
69.870564000	69870564	63.000000000
69.936100000	69936100	37.000000000
70.001652000	70001652	17.000000000
70.066747000	70066747	0.000000000
70.132723000	70132723	17.000000000
70.198243000	70198243	37.000000000
70.263779000	70263779	63.000000000
70.329301000	70329301	127.000000000
70.394819000	70394819	191.000000000
70.460355000	70460355	217.000000000
70.525891000	70525891	237.000000000
70.591427000	70591427	255.000000000
70.656963000	70656963	237.000000000
70.722499000	70722499	217.000000000
70.788035000	70788035	191.000000000
70.853587000	70853587	127.000000000
70.919139000	70919139	63.000000000
70.984675000	70984675	37.000000000
71.050227000	71050227	17.000000000
71.115322000	71115322	0.000000000
71.181300000	71181300	17.000000000
71.246820000	71246820	37.000000000
71.312356000	71312356	63.000000000
71.377878000	71377878	127.000000000
71.443396000	71443396	191.000000000
71.508932000	71508932	217.000000000
71.574468000	71574468	237.000000000
71.640004000	71640004	255.000000000
71.705540000	71705540	237.000000000
71.771076000	71771076	217.000000000
71.836612000	71836612	191.000000000
71.902164000	71902164	127.000000000
71.967716000	71967716	63.000000000
72.033252000	72033252	37.000000000
72.098804000	72098804	17.000000000
72.163899000	72163899	0.000000000
72.229875000	72229875	17.000000000
72.295395000	72295395	37.000000000
72.360931000	72360931	63.000000000
72.426453000	72426453	127.000000000
72.491971000	72491971	191.000000000
72.557507000	72557507	217.000000000
72.623043000	72623043	237.000000000
72.688579000	72688579	255.000000000
72.754115000	72754115	237.000000000
72.819651000	72819651	217.000000000
72.885187000	72885187	191.000000000
72.950739000	72950739	127.000000000
73.016291000	73016291	63.000000000
73.081827000	73081827	37.000000000
73.147379000	73147379	17.000000000
73.212474000	73212474	0.000000000
73.278452000	73278452	17.000000000
73.343972000	73343972	37.000000000
73.409508000	73409508	63.000000000
73.475030000	73475030	127.000000000
73.540548000	73540548	191.000000000
73.606084000	73606084	217.000000000
73.671620000	73671620	237.000000000
73.737156000	73737156	255.000000000
73.802692000	73802692	237.000000000
73.868228000	73868228	217.000000000
73.933764000	73933764	191.000000000
73.999316000	73999316	127.000000000
74.064868000	74064868	63.000000000
74.130404000	74130404	37.000000000
74.195956000	74195956	17.000000000
74.261051000	74261051	0.000000000
74.327027000	74327027	17.000000000
74.392547000	74392547	37.000000000
74.458083000	74458083	63.000000000
74.523605000	74523605	127.000000000
74.589123000	74589123	191.000000000
74.654659000	74654659	217.000000000
74.720195000	74720195	237.000000000
74.785731000	74785731	255.000000000
74.851267000	74851267	237.000000000
74.916803000	74916803	217.000000000
74.982339000	74982339	191.000000000
75.047891000	75047891	127.000000000
75.113443000	75113443	63.000000000
75.178979000	75178979	37.000000000
75.244531000	75244531	17.000000000
75.309626000	75309626	0.000000000
75.375604000	75375604	17.000000000
75.441124000	75441124	37.000000000
75.506660000	75506660	63.000000000
75.572182000	75572182	127.000000000
75.637700000	75637700	191.000000000
75.703236000	75703236	217.000000000
75.768772000	75768772	237.000000000
75.834308000	75834308	255.000000000
75.899844000	75899844	237.000000000
75.965380000	75965380	217.000000000
76.030916000	76030916	191.000000000
76.096468000	76096468	127.000000000
76.162020000	76162020	63.000000000
76.227556000	76227556	37.000000000
76.293108000	76293108	17.000000000
76.358203000	76358203	0.000000000
76.424179000	76424179	17.000000000
76.489699000	76489699	37.000000000
76.555235000	76555235	63.000000000
76.620757000	76620757	127.000000000
76.686275000	76686275	191.000000000
76.751811000	76751811	217.000000000
76.817347000	76817347	237.000000000
76.882883000	76882883	255.000000000
76.948419000	76948419	237.000000000
77.013955000	77013955	217.000000000
77.079491000	77079491	191.000000000
77.145043000	77145043	127.000000000
77.210595000	77210595	63.000000000
77.276131000	77276131	37.000000000
77.341683000	77341683	17.000000000
77.406778000	77406778	0.000000000
77.472756000	77472756	17.000000000
77.538276000	77538276	37.000000000
77.603812000	77603812	63.000000000
77.669334000	77669334	127.000000000
77.734852000	77734852	191.000000000
77.800388000	77800388	217.000000000
77.865924000	77865924	237.000000000
77.931460000	77931460	255.000000000
77.996996000	77996996	237.000000000
78.062532000	78062532	217.000000000
78.128068000	78128068	191.000000000
78.193620000	78193620	127.000000000
78.259172000	78259172	63.000000000
78.324708000	78324708	37.000000000
78.390260000	78390260	17.000000000
78.455355000	78455355	0.000000000
78.521331000	78521331	17.000000000
78.586851000	78586851	37.000000000
78.652387000	78652387	63.000000000
78.717909000	78717909	127.000000000
78.783427000	78783427	191.000000000
78.848963000	78848963	217.000000000
78.914499000	78914499	237.000000000
78.980035000	78980035	255.000000000
79.045571000	79045571	237.000000000
79.111107000	79111107	217.000000000
79.176643000	79176643	191.000000000
79.242195000	79242195	127.000000000
79.307747000	79307747	63.000000000
79.373283000	79373283	37.000000000
79.438835000	79438835	17.000000000
79.503930000	79503930	0.000000000
79.569908000	79569908	17.000000000
79.635428000	79635428	37.000000000
79.700964000	79700964	63.000000000
79.766486000	79766486	127.000000000
79.832004000	79832004	191.000000000
79.897540000	79897540	217.000000000
79.963076000	79963076	237.000000000
80.028612000	80028612	255.000000000
80.094148000	80094148	237.000000000
80.159684000	80159684	217.000000000
80.225220000	80225220	191.000000000
80.290772000	80290772	127.000000000
80.356324000	80356324	63.000000000
80.421860000	80421860	37.000000000
80.487412000	80487412	17.000000000
80.552507000	80552507	0.000000000
80.618483000	80618483	17.000000000
80.684003000	80684003	37.000000000
80.749539000	80749539	63.000000000
80.815061000	80815061	127.000000000
80.880579000	80880579	191.000000000
80.946115000	80946115	217.000000000
81.011651000	81011651	237.000000000
81.077187000	81077187	255.000000000
81.142723000	81142723	237.000000000
81.208259000	81208259	217.000000000
81.273795000	81273795	191.000000000
81.339347000	81339347	127.000000000
81.404899000	81404899	63.000000000
81.470435000	81470435	37.000000000
81.535987000	81535987	17.000000000
81.601082000	81601082	0.000000000
81.667060000	81667060	17.000000000
81.732580000	81732580	37.000000000
81.798116000	81798116	63.000000000
81.863638000	81863638	127.000000000
81.929156000	81929156	191.000000000
81.994692000	81994692	217.000000000
82.060228000	82060228	237.000000000
82.125764000	82125764	255.000000000
82.191300000	82191300	237.000000000
82.256836000	82256836	217.000000000
82.322372000	82322372	191.000000000
82.387924000	82387924	127.000000000
82.453476000	82453476	63.000000000
82.519012000	82519012	37.000000000
82.584564000	82584564	17.000000000
82.649659000	82649659	0.000000000
82.715635000	82715635	17.000000000
82.781155000	82781155	37.000000000
82.846691000	82846691	63.000000000
82.912213000	82912213	127.000000000
82.977731000	82977731	191.000000000
83.043267000	83043267	217.000000000
83.108803000	83108803	237.000000000
83.174339000	83174339	255.000000000
83.239875000	83239875	237.000000000
83.305411000	83305411	217.000000000
83.370947000	83370947	191.000000000
83.436499000	83436499	127.000000000
83.502051000	83502051	63.000000000
83.567587000	83567587	37.000000000
